date,time,elevation
2023-01-10,17:00,2.746
2023-01-10,17:15,2.463
2023-01-10,17:30,2.195
2023-01-10,17:45,1.955
2023-01-10,18:00,1.773
2023-01-10,18:15,1.667
2023-01-10,18:30,1.602
2023-01-10,18:45,1.579
2023-01-10,19:00,1.628
2023-01-10,19:15,1.698
2023-01-10,19:30,1.803
2023-01-10,19:45,1.913
2023-01-10,20:00,2.03
2023-01-10,20:15,2.135
2023-01-10,20:30,2.213
2023-01-10,20:45,2.258
2023-01-10,21:00,2.284
2023-01-10,21:15,2.291
2023-01-10,21:30,2.308
2023-01-10,21:45,2.345
2023-01-10,22:00,2.426
2023-01-10,22:15,2.543
2023-01-10,22:30,2.69
2023-01-10,22:45,2.866
2023-01-10,23:00,3.053
2023-01-10,23:15,3.259
2023-01-10,23:30,3.465
2023-01-10,23:45,3.674
2023-01-11,0:00,3.878
2023-01-11,0:15,4.063
2023-01-11,0:30,4.222
2023-01-11,0:45,4.347
2023-01-11,1:00,4.426
2023-01-11,1:15,4.463
2023-01-11,1:30,4.448
2023-01-11,1:45,4.4
2023-01-11,2:00,4.333
2023-01-11,2:15,4.274
2023-01-11,2:30,4.236
2023-01-11,2:45,4.217
2023-01-11,3:00,4.209
2023-01-11,3:15,4.185
2023-01-11,3:30,4.12
2023-01-11,3:45,4.001
2023-01-11,4:00,3.835
2023-01-11,4:15,3.636
2023-01-11,4:30,3.404
2023-01-11,4:45,3.156
2023-01-11,5:00,2.9
2023-01-11,5:15,2.637
2023-01-11,5:30,2.379
2023-01-11,5:45,2.137
2023-01-11,6:00,1.928
2023-01-11,6:15,1.763
2023-01-11,6:30,1.652
2023-01-11,6:45,1.606
2023-01-11,7:00,1.622
2023-01-11,7:15,1.693
2023-01-11,7:30,1.794
2023-01-11,7:45,1.905
2023-01-11,8:00,2.001
2023-01-11,8:15,2.091
2023-01-11,8:30,2.162
2023-01-11,8:45,2.22
2023-01-11,9:00,2.256
2023-01-11,9:15,2.281
2023-01-11,9:30,2.309
2023-01-11,9:45,2.365
2023-01-11,10:00,2.455
2023-01-11,10:15,2.579
2023-01-11,10:30,2.732
2023-01-11,10:45,2.906
2023-01-11,11:00,3.099
2023-01-11,11:15,3.305
2023-01-11,11:30,3.516
2023-01-11,11:45,3.729
2023-01-11,12:00,3.936
2023-01-11,12:15,4.134
2023-01-11,12:30,4.297
2023-01-11,12:45,4.421
2023-01-11,13:00,4.523
2023-01-11,13:15,4.583
2023-01-11,13:30,4.597
2023-01-11,13:45,4.59
2023-01-11,14:00,4.576
2023-01-11,14:15,4.548
2023-01-11,14:30,4.52
2023-01-11,14:45,4.477
2023-01-11,15:00,4.44
2023-01-11,15:15,4.401
2023-01-11,15:30,4.351
2023-01-11,15:45,4.279
2023-01-11,16:00,4.154
2023-01-11,16:15,3.992
2023-01-11,16:30,3.762
2023-01-11,16:45,3.52
2023-01-11,17:00,3.254
2023-01-11,17:15,2.981
2023-01-11,17:30,2.709
2023-01-11,17:45,2.449
2023-01-11,18:00,2.208
2023-01-11,18:15,1.988
2023-01-11,18:30,1.811
2023-01-11,18:45,1.693
2023-01-11,19:00,1.619
2023-01-11,19:15,1.591
2023-01-11,19:30,1.6
2023-01-11,19:45,1.642
2023-01-11,20:00,1.727
2023-01-11,20:15,1.835
2023-01-11,20:30,1.932
2023-01-11,20:45,2.03
2023-01-11,21:00,2.11
2023-01-11,21:15,2.183
2023-01-11,21:30,2.245
2023-01-11,21:45,2.321
2023-01-11,22:00,2.398
2023-01-11,22:15,2.487
2023-01-11,22:30,2.572
2023-01-11,22:45,2.662
2023-01-11,23:00,2.775
2023-01-11,23:15,2.921
2023-01-11,23:30,3.12
2023-01-11,23:45,3.357
2023-01-12,0:00,3.604
2023-01-12,0:15,3.849
2023-01-12,0:30,4.069
2023-01-12,0:45,4.252
2023-01-12,1:00,4.389
2023-01-12,1:15,4.507
2023-01-12,1:30,4.613
2023-01-12,1:45,4.693
2023-01-12,2:00,4.739
2023-01-12,2:15,4.733
2023-01-12,2:30,4.681
2023-01-12,2:45,4.61
2023-01-12,3:00,4.546
2023-01-12,3:15,4.495
2023-01-12,3:30,4.459
2023-01-12,3:45,4.432
2023-01-12,4:00,4.391
2023-01-12,4:15,4.303
2023-01-12,4:30,4.173
2023-01-12,4:45,3.984
2023-01-12,5:00,3.765
2023-01-12,5:15,3.53
2023-01-12,5:30,3.282
2023-01-12,5:45,3.039
2023-01-12,6:00,2.776
2023-01-12,6:15,2.522
2023-01-12,6:30,2.296
2023-01-12,6:45,2.117
2023-01-12,7:00,1.988
2023-01-12,7:15,1.92
2023-01-12,7:30,1.902
2023-01-12,7:45,1.917
2023-01-12,8:00,1.956
2023-01-12,8:15,2.001
2023-01-12,8:30,2.061
2023-01-12,8:45,2.124
2023-01-12,9:00,2.19
2023-01-12,9:15,2.246
2023-01-12,9:30,2.305
2023-01-12,9:45,2.347
2023-01-12,10:00,2.379
2023-01-12,10:15,2.414
2023-01-12,10:30,2.472
2023-01-12,10:45,2.55
2023-01-12,11:00,2.659
2023-01-12,11:15,2.794
2023-01-12,11:30,2.956
2023-01-12,11:45,3.125
2023-01-12,12:00,3.31
2023-01-12,12:15,3.494
2023-01-12,12:30,3.683
2023-01-12,12:45,3.86
2023-01-12,13:00,4.018
2023-01-12,13:15,4.162
2023-01-12,13:30,4.277
2023-01-12,13:45,4.355
2023-01-12,14:00,4.403
2023-01-12,14:15,4.401
2023-01-12,14:30,4.365
2023-01-12,14:45,4.313
2023-01-12,15:00,4.269
2023-01-12,15:15,4.237
2023-01-12,15:30,4.201
2023-01-12,15:45,4.172
2023-01-12,16:00,4.125
2023-01-12,16:15,4.073
2023-01-12,16:30,3.971
2023-01-12,16:45,3.838
2023-01-12,17:00,3.675
2023-01-12,17:15,3.493
2023-01-12,17:30,3.269
2023-01-12,17:45,3.038
2023-01-12,18:00,2.798
2023-01-12,18:15,2.553
2023-01-12,18:30,2.315
2023-01-12,18:45,2.103
2023-01-12,19:00,1.928
2023-01-12,19:15,1.784
2023-01-12,19:30,1.675
2023-01-12,19:45,1.623
2023-01-12,20:00,1.611
2023-01-12,20:15,1.646
2023-01-12,20:30,1.716
2023-01-12,20:45,1.807
2023-01-12,21:00,1.905
2023-01-12,21:15,1.981
2023-01-12,21:30,2.026
2023-01-12,21:45,2.056
2023-01-12,22:00,2.08
2023-01-12,22:15,2.127
2023-01-12,22:30,2.22
2023-01-12,22:45,2.297
2023-01-12,23:00,2.401
2023-01-12,23:15,2.496
2023-01-12,23:30,2.577
2023-01-12,23:45,2.706
2023-01-13,0:00,2.87
2023-01-13,0:15,3.071
2023-01-13,0:30,3.282
2023-01-13,0:45,3.497
2023-01-13,1:00,3.705
2023-01-13,1:15,3.885
2023-01-13,1:30,4.028
2023-01-13,1:45,4.143
2023-01-13,2:00,4.254
2023-01-13,2:15,4.364
2023-01-13,2:30,4.441
2023-01-13,2:45,4.478
2023-01-13,3:00,4.457
2023-01-13,3:15,4.398
2023-01-13,3:30,4.34
2023-01-13,3:45,4.316
2023-01-13,4:00,4.302
2023-01-13,4:15,4.295
2023-01-13,4:30,4.238
2023-01-13,4:45,4.131
2023-01-13,5:00,3.965
2023-01-13,5:15,3.789
2023-01-13,5:30,3.609
2023-01-13,5:45,3.411
2023-01-13,6:00,3.192
2023-01-13,6:15,2.951
2023-01-13,6:30,2.704
2023-01-13,6:45,2.447
2023-01-13,7:00,2.203
2023-01-13,7:15,2.012
2023-01-13,7:30,1.866
2023-01-13,7:45,1.783
2023-01-13,8:00,1.743
2023-01-13,8:15,1.735
2023-01-13,8:30,1.742
2023-01-13,8:45,1.782
2023-01-13,9:00,1.849
2023-01-13,9:15,1.93
2023-01-13,9:30,2.024
2023-01-13,9:45,2.095
2023-01-13,10:00,2.152
2023-01-13,10:15,2.184
2023-01-13,10:30,2.2
2023-01-13,10:45,2.236
2023-01-13,11:00,2.292
2023-01-13,11:15,2.373
2023-01-13,11:30,2.478
2023-01-13,11:45,2.598
2023-01-13,12:00,2.728
2023-01-13,12:15,2.867
2023-01-13,12:30,3.008
2023-01-13,12:45,3.166
2023-01-13,13:00,3.341
2023-01-13,13:15,3.525
2023-01-13,13:30,3.707
2023-01-13,13:45,3.865
2023-01-13,14:00,3.989
2023-01-13,14:15,4.074
2023-01-13,14:30,4.12
2023-01-13,14:45,4.144
2023-01-13,15:00,4.151
2023-01-13,15:15,4.147
2023-01-13,15:30,4.134
2023-01-13,15:45,4.109
2023-01-13,16:00,4.078
2023-01-13,16:15,4.048
2023-01-13,16:30,4.009
2023-01-13,16:45,3.964
2023-01-13,17:00,3.9
2023-01-13,17:15,3.809
2023-01-13,17:30,3.676
2023-01-13,17:45,3.503
2023-01-13,18:00,3.297
2023-01-13,18:15,3.085
2023-01-13,18:30,2.867
2023-01-13,18:45,2.649
2023-01-13,19:00,2.432
2023-01-13,19:15,2.235
2023-01-13,19:30,2.05
2023-01-13,19:45,1.905
2023-01-13,20:00,1.801
2023-01-13,20:15,1.747
2023-01-13,20:30,1.74
2023-01-13,20:45,1.785
2023-01-13,21:00,1.849
2023-01-13,21:15,1.921
2023-01-13,21:30,1.995
2023-01-13,21:45,2.065
2023-01-13,22:00,2.125
2023-01-13,22:15,2.196
2023-01-13,22:30,2.271
2023-01-13,22:45,2.345
2023-01-13,23:00,2.417
2023-01-13,23:15,2.483
2023-01-13,23:30,2.542
2023-01-13,23:45,2.62
2023-01-14,0:00,2.716
2023-01-14,0:15,2.846
2023-01-14,0:30,2.994
2023-01-14,0:45,3.155
2023-01-14,1:00,3.326
2023-01-14,1:15,3.504
2023-01-14,1:30,3.683
2023-01-14,1:45,3.863
2023-01-14,2:00,4.042
2023-01-14,2:15,4.208
2023-01-14,2:30,4.344
2023-01-14,2:45,4.462
2023-01-14,3:00,4.556
2023-01-14,3:15,4.614
2023-01-14,3:30,4.632
2023-01-14,3:45,4.62
2023-01-14,4:00,4.592
2023-01-14,4:15,4.572
2023-01-14,4:30,4.572
2023-01-14,4:45,4.57
2023-01-14,5:00,4.565
2023-01-14,5:15,4.517
2023-01-14,5:30,4.423
2023-01-14,5:45,4.283
2023-01-14,6:00,4.121
2023-01-14,6:15,3.94
2023-01-14,6:30,3.74
2023-01-14,6:45,3.513
2023-01-14,7:00,3.278
2023-01-14,7:15,3.031
2023-01-14,7:30,2.786
2023-01-14,7:45,2.552
2023-01-14,8:00,2.349
2023-01-14,8:15,2.204
2023-01-14,8:30,2.119
2023-01-14,8:45,2.097
2023-01-14,9:00,2.116
2023-01-14,9:15,2.173
2023-01-14,9:30,2.233
2023-01-14,9:45,2.307
2023-01-14,10:00,2.381
2023-01-14,10:15,2.438
2023-01-14,10:30,2.48
2023-01-14,10:45,2.51
2023-01-14,11:00,2.529
2023-01-14,11:15,2.562
2023-01-14,11:30,2.598
2023-01-14,11:45,2.652
2023-01-14,12:00,2.712
2023-01-14,12:15,2.774
2023-01-14,12:30,2.84
2023-01-14,12:45,2.928
2023-01-14,13:00,3.033
2023-01-14,13:15,3.148
2023-01-14,13:30,3.283
2023-01-14,13:45,3.431
2023-01-14,14:00,3.586
2023-01-14,14:15,3.729
2023-01-14,14:30,3.854
2023-01-14,14:45,3.942
2023-01-14,15:00,3.993
2023-01-14,15:15,3.993
2023-01-14,15:30,3.965
2023-01-14,15:45,3.911
2023-01-14,16:00,3.841
2023-01-14,16:15,3.759
2023-01-14,16:30,3.688
2023-01-14,16:45,3.632
2023-01-14,17:00,3.592
2023-01-14,17:15,3.556
2023-01-14,17:30,3.516
2023-01-14,17:45,3.462
2023-01-14,18:00,3.377
2023-01-14,18:15,3.258
2023-01-14,18:30,3.114
2023-01-14,18:45,2.955
2023-01-14,19:00,2.794
2023-01-14,19:15,2.621
2023-01-14,19:30,2.442
2023-01-14,19:45,2.268
2023-01-14,20:00,2.098
2023-01-14,20:15,1.943
2023-01-14,20:30,1.836
2023-01-14,20:45,1.771
2023-01-14,21:00,1.748
2023-01-14,21:15,1.759
2023-01-14,21:30,1.787
2023-01-14,21:45,1.835
2023-01-14,22:00,1.896
2023-01-14,22:15,1.955
2023-01-14,22:30,2.02
2023-01-14,22:45,2.078
2023-01-14,23:00,2.131
2023-01-14,23:15,2.174
2023-01-14,23:30,2.215
2023-01-14,23:45,2.248
2023-01-15,0:00,2.29
2023-01-15,0:15,2.358
2023-01-15,0:30,2.456
2023-01-15,0:45,2.593
2023-01-15,1:00,2.759
2023-01-15,1:15,2.93
2023-01-15,1:30,3.079
2023-01-15,1:45,3.24
2023-01-15,2:00,3.401
2023-01-15,2:15,3.601
2023-01-15,2:30,3.776
2023-01-15,2:45,3.97
2023-01-15,3:00,4.13
2023-01-15,3:15,4.245
2023-01-15,3:30,4.321
2023-01-15,3:45,4.36
2023-01-15,4:00,4.376
2023-01-15,4:15,4.357
2023-01-15,4:30,4.328
2023-01-15,4:45,4.285
2023-01-15,5:00,4.247
2023-01-15,5:15,4.206
2023-01-15,5:30,4.165
2023-01-15,5:45,4.108
2023-01-15,6:00,4.044
2023-01-15,6:15,3.962
2023-01-15,6:30,3.863
2023-01-15,6:45,3.758
2023-01-15,7:00,3.607
2023-01-15,7:15,3.453
2023-01-15,7:30,3.249
2023-01-15,7:45,3.047
2023-01-15,8:00,2.841
2023-01-15,8:15,2.646
2023-01-15,8:30,2.47
2023-01-15,8:45,2.347
2023-01-15,9:00,2.224
2023-01-15,9:15,2.131
2023-01-15,9:30,2.085
2023-01-15,9:45,2.054
2023-01-15,10:00,2.078
2023-01-15,10:15,2.117
2023-01-15,10:30,2.183
2023-01-15,10:45,2.239
2023-01-15,11:00,2.273
2023-01-15,11:15,2.292
2023-01-15,11:30,2.336
2023-01-15,11:45,2.346
2023-01-15,12:00,2.397
2023-01-15,12:15,2.446
2023-01-15,12:30,2.477
2023-01-15,12:45,2.522
2023-01-15,13:00,2.583
2023-01-15,13:15,2.673
2023-01-15,13:30,2.795
2023-01-15,13:45,2.932
2023-01-15,14:00,3.109
2023-01-15,14:15,3.276
2023-01-15,14:30,3.447
2023-01-15,14:45,3.622
2023-01-15,15:00,3.74
2023-01-15,15:15,3.824
2023-01-15,15:30,3.859
2023-01-15,15:45,3.892
2023-01-15,16:00,3.935
2023-01-15,16:15,3.995
2023-01-15,16:30,4.057
2023-01-15,16:45,4.094
2023-01-15,17:00,4.091
2023-01-15,17:15,4.084
2023-01-15,17:30,4.082
2023-01-15,17:45,4.104
2023-01-15,18:00,4.128
2023-01-15,18:15,4.116
2023-01-15,18:30,4.069
2023-01-15,18:45,3.949
2023-01-15,19:00,3.806
2023-01-15,19:15,3.643
2023-01-15,19:30,3.466
2023-01-15,19:45,3.293
2023-01-15,20:00,3.119
2023-01-15,20:15,2.945
2023-01-15,20:30,2.78
2023-01-15,20:45,2.623
2023-01-15,21:00,2.493
2023-01-15,21:15,2.399
2023-01-15,21:30,2.329
2023-01-15,21:45,2.286
2023-01-15,22:00,2.286
2023-01-15,22:15,2.278
2023-01-15,22:30,2.305
2023-01-15,22:45,2.348
2023-01-15,23:00,2.382
2023-01-15,23:15,2.435
2023-01-15,23:30,2.486
2023-01-15,23:45,2.554
2023-01-16,0:00,2.615
2023-01-16,0:15,2.709
2023-01-16,0:30,2.779
2023-01-16,0:45,2.841
2023-01-16,1:00,2.874
2023-01-16,1:15,2.922
2023-01-16,1:30,2.998
2023-01-16,1:45,3.12
2023-01-16,2:00,3.27
2023-01-16,2:15,3.417
2023-01-16,2:30,3.537
2023-01-16,2:45,3.63
2023-01-16,3:00,3.708
2023-01-16,3:15,3.784
2023-01-16,3:30,3.877
2023-01-16,3:45,3.975
2023-01-16,4:00,4.066
2023-01-16,4:15,4.137
2023-01-16,4:30,4.196
2023-01-16,4:45,4.231
2023-01-16,5:00,4.26
2023-01-16,5:15,4.282
2023-01-16,5:30,4.3
2023-01-16,5:45,4.304
2023-01-16,6:00,4.291
2023-01-16,6:15,4.258
2023-01-16,6:30,4.208
2023-01-16,6:45,4.13
2023-01-16,7:00,4.025
2023-01-16,7:15,3.893
2023-01-16,7:30,3.729
2023-01-16,7:45,3.546
2023-01-16,8:00,3.35
2023-01-16,8:15,3.156
2023-01-16,8:30,2.965
2023-01-16,8:45,2.784
2023-01-16,9:00,2.605
2023-01-16,9:15,2.445
2023-01-16,9:30,2.295
2023-01-16,9:45,2.162
2023-01-16,10:00,2.055
2023-01-16,10:15,1.976
2023-01-16,10:30,1.946
2023-01-16,10:45,1.925
2023-01-16,11:00,1.923
2023-01-16,11:15,1.92
2023-01-16,11:30,1.917
2023-01-16,11:45,1.922
2023-01-16,12:00,1.951
2023-01-16,12:15,2.001
2023-01-16,12:30,2.071
2023-01-16,12:45,2.147
2023-01-16,13:00,2.223
2023-01-16,13:15,2.304
2023-01-16,13:30,2.394
2023-01-16,13:45,2.486
2023-01-16,14:00,2.585
2023-01-16,14:15,2.702
2023-01-16,14:30,2.826
2023-01-16,14:45,2.941
2023-01-16,15:00,3.058
2023-01-16,15:15,3.167
2023-01-16,15:30,3.279
2023-01-16,15:45,3.39
2023-01-16,16:00,3.504
2023-01-16,16:15,3.62
2023-01-16,16:30,3.733
2023-01-16,16:45,3.822
2023-01-16,17:00,3.895
2023-01-16,17:15,3.942
2023-01-16,17:30,3.975
2023-01-16,17:45,3.989
2023-01-16,18:00,4
2023-01-16,18:15,3.992
2023-01-16,18:30,3.978
2023-01-16,18:45,3.943
2023-01-16,19:00,3.903
2023-01-16,19:15,3.845
2023-01-16,19:30,3.779
2023-01-16,19:45,3.697
2023-01-16,20:00,3.604
2023-01-16,20:15,3.488
2023-01-16,20:30,3.355
2023-01-16,20:45,3.208
2023-01-16,21:00,3.054
2023-01-16,21:15,2.895
2023-01-16,21:30,2.746
2023-01-16,21:45,2.598
2023-01-16,22:00,2.464
2023-01-16,22:15,2.344
2023-01-16,22:30,2.242
2023-01-16,22:45,2.172
2023-01-16,23:00,2.139
2023-01-16,23:15,2.146
2023-01-16,23:30,2.183
2023-01-16,23:45,2.236
2023-01-17,0:00,2.295
2023-01-17,0:15,2.349
2023-01-17,0:30,2.408
2023-01-17,0:45,2.466
2023-01-17,1:00,2.535
2023-01-17,1:15,2.604
2023-01-17,1:30,2.664
2023-01-17,1:45,2.717
2023-01-17,2:00,2.765
2023-01-17,2:15,2.819
2023-01-17,2:30,2.884
2023-01-17,2:45,2.968
2023-01-17,3:00,3.074
2023-01-17,3:15,3.192
2023-01-17,3:30,3.32
2023-01-17,3:45,3.453
2023-01-17,4:00,3.589
2023-01-17,4:15,3.723
2023-01-17,4:30,3.847
2023-01-17,4:45,3.969
2023-01-17,5:00,4.082
2023-01-17,5:15,4.191
2023-01-17,5:30,4.276
2023-01-17,5:45,4.347
2023-01-17,6:00,4.389
2023-01-17,6:15,4.404
2023-01-17,6:30,4.397
2023-01-17,6:45,4.381
2023-01-17,7:00,4.362
2023-01-17,7:15,4.341
2023-01-17,7:30,4.317
2023-01-17,7:45,4.28
2023-01-17,8:00,4.216
2023-01-17,8:15,4.124
2023-01-17,8:30,4.006
2023-01-17,8:45,3.864
2023-01-17,9:00,3.703
2023-01-17,9:15,3.527
2023-01-17,9:30,3.339
2023-01-17,9:45,3.14
2023-01-17,10:00,2.941
2023-01-17,10:15,2.741
2023-01-17,10:30,2.557
2023-01-17,10:45,2.39
2023-01-17,11:00,2.251
2023-01-17,11:15,2.137
2023-01-17,11:30,2.059
2023-01-17,11:45,2.018
2023-01-17,12:00,2.017
2023-01-17,12:15,2.031
2023-01-17,12:30,2.064
2023-01-17,12:45,2.109
2023-01-17,13:00,2.148
2023-01-17,13:15,2.191
2023-01-17,13:30,2.232
2023-01-17,13:45,2.267
2023-01-17,14:00,2.306
2023-01-17,14:15,2.34
2023-01-17,14:30,2.38
2023-01-17,14:45,2.422
2023-01-17,15:00,2.472
2023-01-17,15:15,2.539
2023-01-17,15:30,2.621
2023-01-17,15:45,2.732
2023-01-17,16:00,2.851
2023-01-17,16:15,2.984
2023-01-17,16:30,3.121
2023-01-17,16:45,3.26
2023-01-17,17:00,3.403
2023-01-17,17:15,3.542
2023-01-17,17:30,3.678
2023-01-17,17:45,3.802
2023-01-17,18:00,3.911
2023-01-17,18:15,3.997
2023-01-17,18:30,4.053
2023-01-17,18:45,4.086
2023-01-17,19:00,4.099
2023-01-17,19:15,4.099
2023-01-17,19:30,4.092
2023-01-17,19:45,4.083
2023-01-17,20:00,4.067
2023-01-17,20:15,4.04
2023-01-17,20:30,3.995
2023-01-17,20:45,3.931
2023-01-17,21:00,3.84
2023-01-17,21:15,3.724
2023-01-17,21:30,3.589
2023-01-17,21:45,3.439
2023-01-17,22:00,3.276
2023-01-17,22:15,3.101
2023-01-17,22:30,2.925
2023-01-17,22:45,2.741
2023-01-17,23:00,2.565
2023-01-17,23:15,2.402
2023-01-17,23:30,2.271
2023-01-17,23:45,2.17
2023-01-18,0:00,2.108
2023-01-18,0:15,2.085
2023-01-18,0:30,2.087
2023-01-18,0:45,2.116
2023-01-18,1:00,2.149
2023-01-18,1:15,2.196
2023-01-18,1:30,2.253
2023-01-18,1:45,2.312
2023-01-18,2:00,2.375
2023-01-18,2:15,2.436
2023-01-18,2:30,2.494
2023-01-18,2:45,2.547
2023-01-18,3:00,2.593
2023-01-18,3:15,2.636
2023-01-18,3:30,2.69
2023-01-18,3:45,2.755
2023-01-18,4:00,2.839
2023-01-18,4:15,2.95
2023-01-18,4:30,3.079
2023-01-18,4:45,3.219
2023-01-18,5:00,3.364
2023-01-18,5:15,3.51
2023-01-18,5:30,3.657
2023-01-18,5:45,3.804
2023-01-18,6:00,3.947
2023-01-18,6:15,4.079
2023-01-18,6:30,4.201
2023-01-18,6:45,4.29
2023-01-18,7:00,4.363
2023-01-18,7:15,4.406
2023-01-18,7:30,4.419
2023-01-18,7:45,4.409
2023-01-18,8:00,4.383
2023-01-18,8:15,4.336
2023-01-18,8:30,4.282
2023-01-18,8:45,4.219
2023-01-18,9:00,4.154
2023-01-18,9:15,4.069
2023-01-18,9:30,3.973
2023-01-18,9:45,3.851
2023-01-18,10:00,3.704
2023-01-18,10:15,3.532
2023-01-18,10:30,3.342
2023-01-18,10:45,3.14
2023-01-18,11:00,2.931
2023-01-18,11:15,2.722
2023-01-18,11:30,2.518
2023-01-18,11:45,2.331
2023-01-18,12:00,2.161
2023-01-18,12:15,2.01
2023-01-18,12:30,1.887
2023-01-18,12:45,1.804
2023-01-18,13:00,1.777
2023-01-18,13:15,1.786
2023-01-18,13:30,1.836
2023-01-18,13:45,1.893
2023-01-18,14:00,1.96
2023-01-18,14:15,2.017
2023-01-18,14:30,2.068
2023-01-18,14:45,2.103
2023-01-18,15:00,2.143
2023-01-18,15:15,2.183
2023-01-18,15:30,2.234
2023-01-18,15:45,2.303
2023-01-18,16:00,2.375
2023-01-18,16:15,2.462
2023-01-18,16:30,2.551
2023-01-18,16:45,2.657
2023-01-18,17:00,2.785
2023-01-18,17:15,2.936
2023-01-18,17:30,3.102
2023-01-18,17:45,3.277
2023-01-18,18:00,3.447
2023-01-18,18:15,3.61
2023-01-18,18:30,3.775
2023-01-18,18:45,3.935
2023-01-18,19:00,4.084
2023-01-18,19:15,4.216
2023-01-18,19:30,4.311
2023-01-18,19:45,4.371
2023-01-18,20:00,4.388
2023-01-18,20:15,4.377
2023-01-18,20:30,4.361
2023-01-18,20:45,4.342
2023-01-18,21:00,4.324
2023-01-18,21:15,4.301
2023-01-18,21:30,4.257
2023-01-18,21:45,4.188
2023-01-18,22:00,4.088
2023-01-18,22:15,3.97
2023-01-18,22:30,3.84
2023-01-18,22:45,3.685
2023-01-18,23:00,3.51
2023-01-18,23:15,3.316
2023-01-18,23:30,3.107
2023-01-18,23:45,2.888
2023-01-19,0:00,2.67
2023-01-19,0:15,2.463
2023-01-19,0:30,2.28
2023-01-19,0:45,2.127
2023-01-19,1:00,2.009
2023-01-19,1:15,1.937
2023-01-19,1:30,1.904
2023-01-19,1:45,1.917
2023-01-19,2:00,1.966
2023-01-19,2:15,2.037
2023-01-19,2:30,2.119
2023-01-19,2:45,2.204
2023-01-19,3:00,2.285
2023-01-19,3:15,2.357
2023-01-19,3:30,2.424
2023-01-19,3:45,2.486
2023-01-19,4:00,2.55
2023-01-19,4:15,2.61
2023-01-19,4:30,2.676
2023-01-19,4:45,2.748
2023-01-19,5:00,2.831
2023-01-19,5:15,2.931
2023-01-19,5:30,3.05
2023-01-19,5:45,3.191
2023-01-19,6:00,3.349
2023-01-19,6:15,3.52
2023-01-19,6:30,3.699
2023-01-19,6:45,3.875
2023-01-19,7:00,4.045
2023-01-19,7:15,4.193
2023-01-19,7:30,4.331
2023-01-19,7:45,4.446
2023-01-19,8:00,4.537
2023-01-19,8:15,4.6
2023-01-19,8:30,4.634
2023-01-19,8:45,4.63
2023-01-19,9:00,4.607
2023-01-19,9:15,4.571
2023-01-19,9:30,4.536
2023-01-19,9:45,4.499
2023-01-19,10:00,4.453
2023-01-19,10:15,4.388
2023-01-19,10:30,4.295
2023-01-19,10:45,4.173
2023-01-19,11:00,4.023
2023-01-19,11:15,3.843
2023-01-19,11:30,3.636
2023-01-19,11:45,3.403
2023-01-19,12:00,3.149
2023-01-19,12:15,2.89
2023-01-19,12:30,2.625
2023-01-19,12:45,2.363
2023-01-19,13:00,2.121
2023-01-19,13:15,1.904
2023-01-19,13:30,1.732
2023-01-19,13:45,1.61
2023-01-19,14:00,1.549
2023-01-19,14:15,1.541
2023-01-19,14:30,1.569
2023-01-19,14:45,1.626
2023-01-19,15:00,1.693
2023-01-19,15:15,1.765
2023-01-19,15:30,1.845
2023-01-19,15:45,1.925
2023-01-19,16:00,2.01
2023-01-19,16:15,2.081
2023-01-19,16:30,2.142
2023-01-19,16:45,2.192
2023-01-19,17:00,2.232
2023-01-19,17:15,2.279
2023-01-19,17:30,2.355
2023-01-19,17:45,2.457
2023-01-19,18:00,2.594
2023-01-19,18:15,2.754
2023-01-19,18:30,2.931
2023-01-19,18:45,3.113
2023-01-19,19:00,3.303
2023-01-19,19:15,3.498
2023-01-19,19:30,3.693
2023-01-19,19:45,3.876
2023-01-19,20:00,4.046
2023-01-19,20:15,4.191
2023-01-19,20:30,4.311
2023-01-19,20:45,4.389
2023-01-19,21:00,4.432
2023-01-19,21:15,4.438
2023-01-19,21:30,4.419
2023-01-19,21:45,4.381
2023-01-19,22:00,4.342
2023-01-19,22:15,4.313
2023-01-19,22:30,4.286
2023-01-19,22:45,4.251
2023-01-19,23:00,4.192
2023-01-19,23:15,4.095
2023-01-19,23:30,3.957
2023-01-19,23:45,3.781
2023-01-20,0:00,3.579
2023-01-20,0:15,3.355
2023-01-20,0:30,3.111
2023-01-20,0:45,2.851
2023-01-20,1:00,2.582
2023-01-20,1:15,2.313
2023-01-20,1:30,2.067
2023-01-20,1:45,1.848
2023-01-20,2:00,1.673
2023-01-20,2:15,1.553
2023-01-20,2:30,1.495
2023-01-20,2:45,1.501
2023-01-20,3:00,1.562
2023-01-20,3:15,1.648
2023-01-20,3:30,1.741
2023-01-20,3:45,1.839
2023-01-20,4:00,1.943
2023-01-20,4:15,2.047
2023-01-20,4:30,2.136
2023-01-20,4:45,2.218
2023-01-20,5:00,2.283
2023-01-20,5:15,2.336
2023-01-20,5:30,2.385
2023-01-20,5:45,2.45
2023-01-20,6:00,2.533
2023-01-20,6:15,2.649
2023-01-20,6:30,2.795
2023-01-20,6:45,2.966
2023-01-20,7:00,3.152
2023-01-20,7:15,3.348
2023-01-20,7:30,3.553
2023-01-20,7:45,3.76
2023-01-20,8:00,3.959
2023-01-20,8:15,4.149
2023-01-20,8:30,4.318
2023-01-20,8:45,4.456
2023-01-20,9:00,4.558
2023-01-20,9:15,4.624
2023-01-20,9:30,4.652
2023-01-20,9:45,4.645
